Area Codes,All Ages
E01030846,"1,548"
E01030857,"2,314"
E01030858,"2,604"
E01030828,"1,445"
E01030829,"1,685"
E01030830,"1,372"
E01030850,"2,547"
E01030851,"2,087"
E01030861,"2,033"
E01030820,"1,787"
E01030847,"1,764"
E01030848,"2,203"
E01030831,"2,219"
E01030832,"1,328"
E01030836,"1,499"
E01030837,"1,550"
E01030838,"1,350"
E01030839,"1,472"
E01030840,"1,415"
E01030841,"1,284"
E01030842,"2,090"
E01030843,"1,572"
E01030812,"1,619"
E01030813,"1,629"
E01030814,"1,364"
E01030815,"1,535"
E01030824,"1,615"
E01030825,"1,398"
E01030826,"1,518"
E01030827,"1,623"
E01030821,"2,363"
E01030822,"2,012"
E01030833,"1,481"
E01030834,"1,461"
E01030835,"1,537"
E01030816,"1,520"
E01030817,"1,466"
E01030818,"1,248"
E01030819,"1,637"
E01030823,"2,330"
E01030852,"2,060"
E01030853,"1,801"
E01030854,"1,938"
E01032571,"1,965"
E07000216,"125,010"
E01030890,"1,576"
E01030902,"1,292"
E01030903,"1,568"
E01030904,"1,405"
E01030891,"1,647"
E01030892,"1,260"
E01030899,"1,551"
E01030900,"1,205"
E01030901,"1,385"
E01030884,"1,563"
E01030885,"1,843"
E01030886,"1,252"
E01030893,"1,952"
E01030895,"1,634"
E01030881,"1,522"
E01030883,"1,437"
E01030888,"1,606"
E01030894,"1,682"
E01030911,"1,533"
E01030912,"1,313"
E01030913,"1,209"
E01030920,"1,598"
E01030921,"1,599"
E01030882,"1,481"
E01030887,"1,414"
E01030889,"1,583"
E01030896,"1,226"
E01030897,"1,344"
E01030916,"1,968"
E01030917,"1,159"
E01030918,"1,185"
E01030919,"1,835"
E01030922,"1,745"
E01030863,"1,844"
E01030865,"1,666"
E01030866,"1,593"
E01030940,"1,787"
E01030898,"1,591"
E01030905,"1,735"
E01030906,"1,734"
E01030907,"1,322"
E01030914,"1,366"
E01030915,"1,574"
E01030923,"1,509"
E01030924,"1,230"
E01030925,"1,674"
E01030877,"1,139"
E01030878,"1,640"
E01030937,"1,579"
E01030938,"1,365"
E01030939,"1,182"
E01030864,"1,701"
E01030879,"1,112"
E01030941,"1,565"
E01030942,"1,415"
E01030943,"1,283"
E01030870,"1,563"
E01030871,"1,781"
E01030872,"1,764"
E01030873,"1,426"
E01030874,"1,874"
E01030875,"1,423"
E01030876,"1,231"
E01030862,"1,876"
E01030867,"1,389"
E01030868,"1,370"
E01030869,"1,207"
E01030880,"2,242"
E01030930,"1,556"
E01030931,"1,844"
E01030932,"1,532"
E01030933,"1,821"
E01030926,"1,535"
E01030927,"1,321"
E01030928,"1,793"
E01030929,"1,595"
E01030908,"1,650"
E01030909,"1,286"
E01030910,"1,173"
E01030934,"1,646"
E01030935,"1,296"
E01032626,"1,638"
E07000217,"101,129"
E01030946,"1,447"
E01030947,"1,347"
E01030948,"1,590"
E01030949,"1,803"
E01030950,"1,550"
E01030996,"1,544"
E01030998,"1,812"
E01031002,"1,752"
E01031003,"1,820"
E01031004,"2,112"
E01030963,"1,549"
E01030964,"1,788"
E01030965,"1,428"
E01030966,"1,429"
E01030967,"1,549"
E01030968,"1,282"
E01030980,"1,662"
E01030981,"1,583"
E01030982,"1,794"
E01030983,"1,942"
E01030984,"2,116"
E01030985,"1,607"
E01030951,"1,259"
E01030952,"1,481"
E01030953,"1,351"
E01030956,"1,305"
E01030957,"1,310"
E01030958,"1,420"
E01030959,994
E01030988,"2,075"
E01030989,"1,856"
E01030990,"1,478"
E01030997,"1,437"
E01030974,"1,604"
E01030975,"1,380"
E01030976,"1,504"
E01030977,"1,792"
E01030979,"1,967"
E01030954,"2,468"
E01030969,"1,542"
E01030970,"1,448"
E01030991,"2,004"
E01030993,"3,153"
E01030960,"1,729"
E01030961,"1,881"
E01030962,"1,661"
E01031000,"1,423"
E01030955,"1,366"
E01030992,"1,599"
E01030999,"1,398"
E01031001,"1,682"
E01030971,"2,152"
E01030972,"2,013"
E01030973,"2,639"
E01030994,"1,919"
E01030995,"1,602"
E01030944,"1,401"
E01030945,"1,152"
E01030978,"1,772"
E01030986,"1,017"
E01030987,"1,389"
E07000223,"63,721"
E01031349,"1,336"
E01031350,"1,194"
E01031351,"1,573"
E01031352,"1,565"
E01031370,"1,502"
E01031374,"1,655"
E01031338,"1,229"
E01031339,"1,215"
E01031340,"1,482"
E01031365,"2,010"
E01031367,"1,328"
E01031345,"1,617"
E01031353,"1,341"
E01031354,"1,286"
E01031355,"1,813"
E01031359,"1,331"
E01031347,"1,692"
E01031348,"1,700"
E01031366,"1,500"
E01031371,"1,360"
E01031372,"1,290"
E01031373,"1,418"
E01031375,"1,428"
E01031356,"2,476"
E01031357,"2,289"
E01031364,"1,668"
E01031368,"1,257"
E01031369,"1,395"
E01031344,"1,378"
E01031346,"1,540"
E01031361,"1,490"
E01031362,"1,296"
E01031363,"1,536"
E01031358,"1,539"
E01031360,"1,563"
E01031376,"1,285"
E01031378,"1,387"
E01031341,"1,402"
E01031342,"1,689"
E01031343,"1,369"
E01031377,"1,670"
E01031379,"1,627"
E07000224,"158,657"
E01031390,"1,376"
E01031391,"1,449"
E01031392,"1,502"
E01031465,"1,406"
E01031386,"1,389"
E01031387,"1,556"
E01031425,"1,327"
E01031426,"1,248"
E01031393,"1,990"
E01031394,"1,725"
E01031395,"1,516"
E01031396,"1,898"
E01031397,"1,887"
E01031466,"1,449"
E01031427,"1,642"
E01031429,"1,444"
E01031430,"1,344"
E01031467,"2,666"
E01031468,"2,740"
E01031388,"2,888"
E01031389,"2,239"
E01031414,"1,461"
E01031415,"1,495"
E01031459,"1,891"
E01031470,"1,959"
E01031471,"1,701"
E01031472,"1,558"
E01031473,"1,237"
E01031407,"1,459"
E01031408,"2,085"
E01031410,"1,318"
E01031462,"1,491"
E01031463,"1,636"
E01031464,"1,547"
E01031412,"1,350"
E01031422,"1,481"
E01031423,"1,685"
E01031424,"1,414"
E01031398,"1,503"
E01031399,"1,628"
E01031409,"1,411"
E01031455,"1,526"
E01031461,"1,711"
E01031469,"1,612"
E01031411,"1,375"
E01031413,"1,506"
E01031457,"1,722"
E01031458,"1,821"
E01031460,"1,730"
E01031400,"1,671"
E01031428,"1,594"
E01031454,"2,401"
E01031456,"1,831"
E01031401,"2,771"
E01031402,"1,677"
E01031403,"1,491"
E01031405,"1,390"
E01031406,"1,413"
E01031417,"1,663"
E01031438,"1,557"
E01031439,"1,923"
E01031440,"1,545"
E01031404,"1,235"
E01031433,"1,427"
E01031434,"1,723"
E01031441,"1,765"
E01031442,"1,765"
E01031416,"1,506"
E01031418,"1,955"
E01031419,"1,606"
E01031420,"1,584"
E01031421,"2,956"
E01031443,"1,337"
E01031444,"1,712"
E01031450,"1,457"
E01031451,"1,726"
E01031452,"1,674"
E01031431,"1,637"
E01031432,"2,217"
E01031435,"1,783"
E01031436,"2,082"
E01031437,"2,149"
E01031453,"1,836"
E01031380,"1,619"
E01031381,"1,701"
E01031382,"1,712"
E01031383,"1,590"
E01031384,"1,751"
E01031385,"1,530"
E01031445,"1,490"
E01031446,"1,300"
E01031447,"1,547"
E01031448,"1,593"
E01031449,"1,771"
E07000225,"120,192"
E01031502,"1,614"
E01031503,"1,700"
E01031504,"2,172"
E01031519,"1,430"
E01031517,"1,913"
E01031518,"1,586"
E01031544,"1,276"
E01031545,"1,208"
E01031508,"2,041"
E01031520,"1,425"
E01031521,"1,164"
E01031536,"1,164"
E01031497,"1,457"
E01031511,"1,464"
E01031512,"1,996"
E01032717,"2,864"
E01031478,"1,132"
E01031479,"1,036"
E01031498,"1,098"
E01031514,"1,773"
E01031515,"1,598"
E01031516,"1,447"
E01031477,"2,165"
E01031485,"1,538"
E01031487,"1,579"
E01031509,"2,671"
E01031506,"1,316"
E01031507,"1,245"
E01031531,"1,291"
E01031533,"1,282"
E01031543,"2,288"
E01031482,"1,578"
E01031483,"2,430"
E01031486,"2,020"
E01031488,"2,866"
E01031494,"1,623"
E01031495,"1,511"
E01031475,"1,738"
E01031476,"1,562"
E01031532,"1,669"
E01031534,"1,738"
E01031535,"1,642"
E01031480,"1,367"
E01031481,"1,454"
E01031484,"2,036"
E01031490,"2,339"
E01031491,"1,956"
E01031474,"1,379"
E01031493,"1,744"
E01031496,"3,026"
E01031505,"2,592"
E01031489,"1,530"
E01031492,"1,637"
E01031513,"2,856"
E01031530,"1,328"
E01031538,"1,586"
E01031539,"1,203"
E01031499,"1,671"
E01031500,"2,278"
E01031501,"1,354"
E01031529,"1,230"
E01031540,"1,318"
E01031541,"1,354"
E01031542,"1,933"
E01031522,"1,957"
E01031523,"1,599"
E01031524,"1,544"
E01031525,"1,352"
E01031526,"1,257"
E01031527,"1,547"
E01031528,"1,455"
E07000226,"111,664"
E01031573,"1,749"
E01031574,"1,839"
E01031575,"1,878"
E01031576,"1,703"
E01031577,"1,397"
E01031586,"1,845"
E01031587,"2,014"
E01031588,"1,532"
E01031590,"1,576"
E01031593,"1,446"
E01031570,"1,372"
E01031571,"1,743"
E01031572,"1,643"
E01031609,"1,591"
E01031610,"1,905"
E01031583,"2,174"
E01031584,"1,731"
E01031585,"1,842"
E01031601,"1,369"
E01032835,"2,121"
E01032836,"1,800"
E01031589,"1,787"
E01031591,"1,888"
E01031594,"1,444"
E01031600,"1,459"
E01031603,"1,546"
E01031564,"1,534"
E01031565,"2,168"
E01031566,"1,654"
E01031567,"1,363"
E01031568,"1,480"
E01031596,"1,924"
E01031597,"1,477"
E01031598,"1,715"
E01031599,"1,920"
E01031608,"1,865"
E01031578,"1,721"
E01031580,"2,492"
E01031581,"1,719"
E01031592,"1,965"
E01031560,"1,511"
E01031561,"1,536"
E01031562,"1,368"
E01031563,"1,422"
E01031579,"1,514"
E01031582,"1,945"
E01031547,"1,382"
E01031548,"1,707"
E01031549,"1,798"
E01031550,"1,502"
E01031569,"1,534"
E01031595,"1,642"
E01031604,"1,544"
E01031605,"1,577"
E01031606,"1,529"
E01031607,"1,458"
E01031546,"1,536"
E01031551,"1,630"
E01031553,"1,551"
E01031554,"1,849"
E01031555,"1,653"
E01031552,"2,063"
E01031556,"1,694"
E01031557,"2,001"
E01031558,"1,678"
E01031559,"1,649"
E07000227,"140,142"
E01031670,"1,603"
E01031671,"1,662"
E01031673,"1,586"
E01031676,"3,404"
E01031644,"1,522"
E01031645,"1,438"
E01031646,"1,530"
E01031647,"1,173"
E01031649,"1,141"
E01031650,"1,248"
E01031666,"1,571"
E01031668,"1,536"
E01031620,"1,631"
E01031648,"1,702"
E01031651,"1,730"
E01031658,"2,200"
E01031689,"1,577"
E01031654,"1,564"
E01031655,"1,672"
E01031667,"1,506"
E01031669,"1,719"
E01031672,"1,855"
E01031657,"2,050"
E01031659,"1,714"
E01031674,"1,414"
E01031675,"1,483"
E01031636,"2,505"
E01031652,"1,828"
E01031653,"1,886"
E01031656,"1,786"
E01031688,"1,397"
E01031691,"1,822"
E01031619,"3,616"
E01031637,"2,925"
E01031638,"1,817"
E01031690,"1,481"
E01031639,"1,965"
E01031640,"1,822"
E01031660,"1,318"
E01031661,"1,605"
E01031679,"2,063"
E01031677,"1,571"
E01031678,"1,933"
E01031680,"1,588"
E01031681,"1,422"
E01031682,"1,147"
E01031683,"1,545"
E01031611,"1,772"
E01031612,"1,957"
E01031613,"2,725"
E01031614,"2,412"
E01031615,"1,638"
E01031632,"1,586"
E01031633,"1,311"
E01031634,"1,230"
E01031635,"1,368"
E01031621,"1,700"
E01031623,"1,684"
E01031627,"1,967"
E01031664,"1,584"
E01031626,"1,575"
E01031630,"1,694"
E01031631,"1,652"
E01031662,"1,587"
E01031663,"2,121"
E01031665,"1,216"
E01031618,"1,353"
E01031641,"1,538"
E01031642,"1,869"
E01031643,"1,976"
E01031687,"1,688"
E01031622,"1,612"
E01031624,"1,677"
E01031625,"1,575"
E01031628,"1,681"
E01031629,"1,473"
E01031616,"1,642"
E01031617,"2,439"
E01031684,"1,468"
E01031685,"1,722"
E01031686,"1,377"
E07000228,"148,345"
E01031731,"1,976"
E01031732,"1,917"
E01031733,"1,741"
E01031734,"1,591"
E01031741,"1,848"
E01031742,"2,024"
E01031743,"1,624"
E01031718,"1,840"
E01031719,"1,748"
E01031720,"1,437"
E01031722,"1,373"
E01031695,"1,504"
E01031696,"1,400"
E01031729,"2,198"
E01031730,"1,759"
E01031735,"1,670"
E01031736,"1,740"
E01031737,"1,619"
E01031738,"1,446"
E01031739,"1,935"
E01031740,"1,303"
E01031721,"1,832"
E01031723,"1,614"
E01031724,"1,293"
E01031725,"1,492"
E01031694,"2,080"
E01031764,"1,459"
E01031765,"1,507"
E01031766,"2,081"
E01031692,"2,493"
E01031693,"1,874"
E01031697,"1,232"
E01031727,"1,757"
E01031758,"1,412"
E01031760,"1,786"
E01031772,"1,891"
E01031773,"2,010"
E01031774,"2,124"
E01031775,"1,839"
E01031751,"2,742"
E01031759,"1,747"
E01031761,"2,230"
E01032837,"2,123"
E01032838,"1,608"
E01032839,"1,189"
E01031752,"1,932"
E01031753,"1,501"
E01031754,"1,628"
E01031755,"1,345"
E01031757,"1,500"
E01031726,"1,635"
E01031728,"2,661"
E01031749,"1,497"
E01031750,"1,492"
E01031756,"2,561"
E01031763,"1,778"
E01031699,"1,647"
E01031700,"1,692"
E01031701,"1,823"
E01031714,"1,847"
E01031704,"1,769"
E01031706,"1,677"
E01031711,"1,922"
E01031712,"1,449"
E01031713,"1,678"
E01031705,"1,543"
E01031707,"1,585"
E01031708,"1,826"
E01031709,"1,692"
E01031716,"1,225"
E01031717,"1,406"
E01031702,"1,636"
E01031703,"1,773"
E01031710,"1,421"
E01031715,"1,544"
E01031698,"1,731"
E01031767,"1,788"
E01031769,"1,846"
E01031770,"1,684"
E01031771,"1,613"
E01031744,"1,506"
E01031745,"2,094"
E01031746,"1,734"
E01031747,"1,581"
E01031748,"1,411"
E01031768,"1,564"
E07000229,"109,632"
E01031793,"1,302"
E01031820,"1,725"
E01031821,"1,717"
E01031828,"1,256"
E01031829,"1,587"
E01031822,"1,678"
E01031825,"1,614"
E01031826,"1,419"
E01031827,"1,515"
E01031839,"1,750"
E01031792,"1,441"
E01031794,"1,321"
E01031795,"1,728"
E01031818,"2,031"
E01031830,"1,554"
E01031778,"1,589"
E01031797,"1,390"
E01031800,"1,605"
E01031823,"1,599"
E01031824,"1,295"
E01031776,"1,708"
E01031777,"1,670"
E01031780,"1,589"
E01031781,"1,688"
E01031798,"1,611"
E01031783,"1,608"
E01031785,"1,476"
E01031786,"1,583"
E01031817,"1,867"
E01031819,"1,817"
E01031782,"1,665"
E01031784,"2,453"
E01031836,"1,692"
E01031838,"1,567"
E01031840,"1,724"
E01031791,"2,290"
E01031796,"1,632"
E01031799,"1,683"
E01031801,"1,875"
E01031837,"1,960"
E01031779,"1,409"
E01031831,"1,735"
E01031832,"1,674"
E01031833,"1,646"
E01031834,"1,538"
E01031790,"1,965"
E01031807,"1,800"
E01031809,"1,646"
E01031810,"1,681"
E01031811,"1,604"
E01031787,"2,089"
E01031788,"2,311"
E01031789,"2,265"
E01031808,"1,629"
E01031835,"1,981"
E01031812,"1,646"
E01031813,"1,809"
E01031814,"1,666"
E01031815,"1,499"
E01031816,"1,674"
E01031802,"1,664"
E01031803,"1,480"
E01031804,"1,716"
E01031805,"1,581"
E01031806,"1,650"
E06000022,"188,678"
E01014399,"1,602"
E01014400,"2,459"
E01014401,"1,751"
E01014402,"2,049"
E01014403,"1,678"
E01014404,"2,102"
E01014395,"1,248"
E01014396,"1,552"
E01014397,"1,392"
E01014398,"1,460"
E01014409,"1,645"
E01014410,"1,753"
E01014411,"2,118"
E01014477,"1,472"
E01014478,"1,230"
E01014479,"1,506"
E01014480,"1,521"
E01014465,"1,590"
E01014466,"1,382"
E01014467,"1,577"
E01014468,"1,535"
E01014370,"1,938"
E01014371,"1,905"
E01014372,"2,011"
E01014412,"1,459"
E01014413,"1,828"
E01014414,"1,589"
E01014427,"1,443"
E01014428,"1,395"
E01014429,"1,593"
E01014430,"1,569"
E01014405,"2,331"
E01014407,"1,653"
E01033080,"2,232"
E01014373,"1,718"
E01014374,"1,521"
E01014375,"1,241"
E01014376,"1,468"
E01014377,"1,367"
E01033078,"1,872"
E01033079,"1,222"
E01014461,"1,206"
E01014462,"1,511"
E01014463,"1,595"
E01014464,"1,570"
E01014380,"4,733"
E01014381,"1,567"
E01014481,"1,582"
E01014482,"1,279"
E01014483,"1,581"
E01014484,"1,790"
E01014473,"1,793"
E01014474,"1,185"
E01014475,"3,150"
E01014476,"1,496"
E01014435,"1,758"
E01014436,"1,589"
E01014437,"1,444"
E01014438,"1,288"
E01014455,"1,297"
E01014456,"1,513"
E01014457,"1,329"
E01014458,"1,412"
E01014391,"1,578"
E01014392,"1,103"
E01014452,"1,483"
E01014453,"1,363"
E01014454,"1,354"
E01014459,"1,552"
E01014460,"1,172"
E01014415,"2,092"
E01014416,"1,713"
E01014417,"1,795"
E01014387,"1,250"
E01014388,"1,303"
E01014389,"1,407"
E01014390,"1,582"
E01014431,"1,241"
E01014432,"1,376"
E01014433,"1,438"
E01014434,"1,884"
E01014385,"1,345"
E01014386,"1,198"
E01014419,"1,341"
E01014446,"1,176"
E01014447,"1,392"
E01014382,"2,425"
E01014383,"1,060"
E01014384,"1,585"
E01014418,"1,469"
E01014379,"2,821"
E01014442,"1,761"
E01014443,"1,599"
E01014444,"1,828"
E01014445,"1,801"
E01014393,"1,321"
E01014394,"1,744"
E01014439,"1,819"
E01014440,"2,643"
E01014441,"1,652"
E01014448,"1,615"
E01014449,"1,526"
E01014450,"1,361"
E01014451,"1,475"
E01014420,"1,655"
E01014421,"1,369"
E01014422,"1,623"
E01014423,"1,500"
E01014469,"1,443"
E01014470,"1,770"
E01014471,"1,638"
E01014472,"1,924"
E01014424,"1,703"
E01014425,"2,288"
E01014426,"1,477"
E06000028,"194,752"
E01015301,"1,626"
E01015303,"1,513"
E01015305,"1,547"
E01015306,"1,689"
E01015302,"1,849"
E01015304,"1,642"
E01015308,"1,677"
E01015311,"1,370"
E01015332,"1,550"
E01015333,"1,460"
E01015334,"1,662"
E01015335,"1,690"
E01015337,"1,739"
E01015343,"1,503"
E01015349,"1,509"
E01015351,"1,511"
E01015352,"1,607"
E01015353,"1,175"
E01015354,"1,836"
E01015307,"1,476"
E01015309,"1,472"
E01015312,"1,411"
E01015313,"1,487"
E01015359,"1,632"
E01015320,"1,692"
E01015323,"1,641"
E01015324,"1,619"
E01015325,"1,776"
E01015350,"1,471"
E01015310,"1,541"
E01015336,"1,739"
E01015355,"1,574"
E01015357,"1,651"
E01015358,"1,993"
E01015338,"1,789"
E01015339,"1,647"
E01015340,"1,694"
E01015341,"1,514"
E01015321,"1,945"
E01015356,"1,848"
E01015374,"2,406"
E01015375,"1,951"
E01015377,"1,669"
E01015322,"1,688"
E01015330,"1,873"
E01015342,"1,606"
E01015373,"1,839"
E01015378,"1,810"
E01015314,"1,530"
E01015315,"1,920"
E01015318,"1,804"
E01015319,"1,460"
E01015344,"1,790"
E01015346,"1,656"
E01015348,"1,803"
E01015360,"1,886"
E01015326,"2,012"
E01015331,"2,429"
E01015345,"1,889"
E01015376,"1,840"
E01015316,"1,615"
E01015317,"1,599"
E01015361,"1,469"
E01015362,"1,230"
E01015363,"1,738"
E01015292,"1,800"
E01015293,"1,532"
E01015294,"2,133"
E01015327,"2,092"
E01015329,"1,655"
E01015272,"1,848"
E01015273,"2,165"
E01015275,"1,749"
E01015276,"1,726"
E01015277,"2,122"
E01015283,"2,467"
E01015286,"1,973"
E01015287,"3,328"
E01015328,"1,959"
E01033242,"1,142"
E01033285,"1,378"
E01015274,"1,870"
E01015297,"1,613"
E01015364,"1,612"
E01015365,"1,703"
E01015366,"1,932"
E01015279,"2,029"
E01015280,"2,193"
E01015281,"1,895"
E01015282,"2,254"
E01033241,"1,149"
E01033283,"1,258"
E01015295,"1,502"
E01015296,"1,846"
E01015298,"1,601"
E01015299,"1,744"
E01015300,"1,594"
E01015285,"3,752"
E01015288,"2,238"
E01015289,"2,065"
E01015290,"2,605"
E01015291,"2,097"
E01015371,"1,620"
E01015372,"2,059"
E01033286,"1,211"
E01033288,"1,076"
E01015367,"2,609"
E01015368,"1,797"
E01015369,"1,730"
E01015370,"1,750"
E06000023,"459,252"
E01014601,"1,815"
E01014602,"1,985"
E01014603,"2,296"
E01014605,"1,748"
E01032516,"1,864"
E01032517,"1,625"
E01014688,"1,772"
E01014689,"1,681"
E01014690,"2,080"
E01014691,"1,916"
E01014692,"1,657"
E01014693,"1,301"
E01014694,"1,720"
E01014497,"1,641"
E01014498,"1,696"
E01014638,"1,737"
E01014639,"1,559"
E01014640,"1,592"
E01014631,"1,225"
E01014632,"2,140"
E01014633,"1,828"
E01014636,"1,563"
E01014630,"2,321"
E01014634,"1,838"
E01014659,"2,337"
E01014661,"1,729"
E01014616,"1,484"
E01014719,"1,359"
E01014720,"1,570"
E01014721,"1,615"
E01014641,"1,377"
E01014642,"1,497"
E01014643,"1,386"
E01014644,"1,590"
E01014492,"1,594"
E01014493,"1,518"
E01014494,"1,521"
E01014495,"1,750"
E01014496,"1,765"
E01014499,"1,622"
E01014715,"1,656"
E01014716,"1,534"
E01014717,"1,959"
E01014718,"1,447"
E01014510,"2,205"
E01014635,"1,992"
E01014637,"1,497"
E01014662,"1,635"
E01014615,"1,486"
E01014617,"1,376"
E01014618,"1,574"
E01014620,"1,487"
E01014571,"1,673"
E01014577,"1,699"
E01014586,"1,559"
E01014587,"1,703"
E01014588,"2,188"
E01014589,"1,591"
E01014590,"2,096"
E01014591,"1,814"
E01014592,"1,731"
E01014660,"2,194"
E01014663,"1,555"
E01014664,"1,729"
E01014665,"2,160"
E01014709,"1,200"
E01014710,"1,240"
E01014711,"1,231"
E01014712,"1,310"
E01014713,"1,260"
E01014714,"3,300"
E01014507,"1,779"
E01014508,"1,571"
E01014509,"2,423"
E01014511,"1,422"
E01014512,"1,566"
E01014513,"1,642"
E01014514,"2,431"
E01014619,"1,433"
E01014621,"1,444"
E01014666,"1,909"
E01014667,"1,731"
E01014672,"1,963"
E01014624,"1,753"
E01014629,"1,501"
E01032518,"1,939"
E01032519,"1,268"
E01014572,"2,023"
E01014573,"1,999"
E01014575,"1,626"
E01014576,"2,178"
E01014487,"1,989"
E01014491,"2,173"
E01014668,"1,656"
E01014669,"1,539"
E01014670,"1,532"
E01014671,"1,837"
E01014622,"1,649"
E01014623,"1,753"
E01014626,"2,384"
E01014627,"2,280"
E01014557,"1,598"
E01014558,"1,915"
E01014559,"1,974"
E01014560,"1,713"
E01014562,"1,886"
E01014485,"1,891"
E01014486,"2,481"
E01014488,"1,993"
E01014489,"2,534"
E01033347,"1,526"
E01033348,"1,226"
E01033366,"1,646"
E01014539,"1,899"
E01014561,"1,819"
E01014563,"1,760"
E01033342,"2,602"
E01033367,"1,566"
E01014551,"1,709"
E01014552,"1,804"
E01014553,"1,874"
E01014554,"1,752"
E01014556,"1,737"
E01014673,"1,688"
E01014674,"1,677"
E01014675,"1,645"
E01014676,"1,551"
E01014682,"1,713"
E01014683,"1,779"
E01014685,"1,645"
E01014686,"1,940"
E01014687,"1,665"
E01014565,"1,886"
E01014566,"1,733"
E01014567,"1,978"
E01014681,"2,367"
E01014684,"1,781"
E01014544,"1,680"
E01014545,"1,518"
E01014546,"1,475"
E01014547,"1,512"
E01014538,"1,974"
E01014540,"4,381"
E01014542,"4,214"
E01033344,"1,919"
E01033345,"2,987"
E01033350,"1,208"
E01014677,"1,423"
E01014678,"1,633"
E01014679,"1,514"
E01014680,"1,256"
E01014548,"1,694"
E01014549,"1,226"
E01014550,"2,321"
E01014555,"2,323"
E01014528,"1,587"
E01014529,"1,452"
E01014530,"1,463"
E01014531,"1,743"
E01014532,"1,499"
E01014537,"1,900"
E01014695,"2,049"
E01014696,"1,742"
E01014698,"1,924"
E01014699,"1,726"
E01014700,"1,620"
